Country,Region,scenario,Technology,year,generation_GWh
Canada,AB,CER_HighDemand,Hydro,2010,1558.342
Canada,AB,CER_HighDemand,Hydro,2020,2434.336
Canada,AB,CER_HighDemand,Hydro,2030,2349.3426
Canada,AB,CER_HighDemand,Hydro,2040,2248.034631
Canada,AB,CER_HighDemand,Hydro,2050,2061.583149
Canada,AB,CER_HighDemand,Natural Gas,2010,59045.973
Canada,AB,CER_HighDemand,Natural Gas,2020,67670.804
Canada,AB,CER_HighDemand,Natural Gas,2030,18702.3034327
Canada,AB,CER_HighDemand,Natural Gas,2040,3943.326059
Canada,AB,CER_HighDemand,Natural Gas,2050,3508.7219480000003
Canada,AB,CER_HighDemand,Natural gas with CCUS,2030,7066.940824
Canada,AB,CER_HighDemand,Natural gas with CCUS,2040,18179.96798
Canada,AB,CER_HighDemand,Natural gas with CCUS,2050,17024.12663
Canada,AB,CER_HighDemand,Nuclear,2010,0
Canada,AB,CER_HighDemand,Nuclear,2020,0
Canada,AB,CER_HighDemand,Other,2010,0
Canada,AB,CER_HighDemand,Other,2020,37.373
Canada,AB,CER_HighDemand,Solar,2010,0
Canada,AB,CER_HighDemand,Solar,2020,26.344
Canada,AB,CER_HighDemand,Solar,2030,20.5058325
Canada,AB,CER_HighDemand,Solar,2040,6316.142716
Canada,AB,CER_HighDemand,Solar,2050,16057.36928
Canada,AB,CER_HighDemand,Storage,2030,0
Canada,AB,CER_HighDemand,Storage,2040,0
Canada,AB,CER_HighDemand,Storage,2050,0
Canada,AB,CER_HighDemand,Wind,2010,687.801
Canada,AB,CER_HighDemand,Wind,2020,5285.665
Canada,AB,CER_HighDemand,Wind,2030,35327.63069
Canada,AB,CER_HighDemand,Wind,2040,53397.65837
Canada,AB,CER_HighDemand,Wind,2050,68613.27978
Canada,AB,DSF,Biomass,2025,3653.558
Canada,AB,DSF,Biomass,2030,3620.997
Canada,AB,DSF,Biomass,2035,1773.129
Canada,AB,DSF,Biomass,2040,0
Canada,AB,DSF,Biomass,2045,0
Canada,AB,DSF,Biomass,2050,0
Canada,AB,DSF,Hydro,2010,1558.342
Canada,AB,DSF,Hydro,2020,2434.336
Canada,AB,DSF,Hydro,2025,2001.501
Canada,AB,DSF,Hydro,2030,2001.501
Canada,AB,DSF,Hydro,2035,0
Canada,AB,DSF,Hydro,2040,0
Canada,AB,DSF,Hydro,2045,0
Canada,AB,DSF,Hydro,2050,0
Canada,AB,DSF,Natural Gas,2010,59045.973
Canada,AB,DSF,Natural Gas,2020,67670.804
Canada,AB,DSF,Natural Gas,2025,72170.108
Canada,AB,DSF,Natural Gas,2030,25057.846
Canada,AB,DSF,Natural Gas,2035,0
Canada,AB,DSF,Natural Gas,2040,0
Canada,AB,DSF,Natural Gas,2045,0
Canada,AB,DSF,Natural Gas,2050,288.643
Canada,AB,DSF,Nuclear,2010,0
Canada,AB,DSF,Nuclear,2020,0
Canada,AB,DSF,Nuclear,2025,0
Canada,AB,DSF,Nuclear,2030,0
Canada,AB,DSF,Nuclear,2035,0
Canada,AB,DSF,Nuclear,2040,0
Canada,AB,DSF,Nuclear,2045,0
Canada,AB,DSF,Nuclear,2050,0
Canada,AB,DSF,Other,2010,0
Canada,AB,DSF,Other,2020,37.373
Canada,AB,DSF,Other fossil fuels,2025,0
Canada,AB,DSF,Other fossil fuels,2030,0
Canada,AB,DSF,Other fossil fuels,2035,0
Canada,AB,DSF,Other fossil fuels,2040,0
Canada,AB,DSF,Other fossil fuels,2045,0
Canada,AB,DSF,Other fossil fuels,2050,0
Canada,AB,DSF,Solar,2010,0
Canada,AB,DSF,Solar,2020,26.344
Canada,AB,DSF,Solar,2025,0
Canada,AB,DSF,Solar,2030,2910.249
Canada,AB,DSF,Solar,2035,2502.796
Canada,AB,DSF,Solar,2040,3145.716
Canada,AB,DSF,Solar,2045,6471.706
Canada,AB,DSF,Solar,2050,7163.963
Canada,AB,DSF,Wind,2010,687.801
Canada,AB,DSF,Wind,2020,5285.665
Canada,AB,DSF,Wind,2025,7897.516
Canada,AB,DSF,Wind,2030,73921.129
Canada,AB,DSF,Wind,2035,124029.012
Canada,AB,DSF,Wind,2040,157530.146
Canada,AB,DSF,Wind,2045,183996.562
Canada,AB,DSF,Wind,2050,209161.108
Canada,AB,EPRI,Biomass,2025,2244.363896
Canada,AB,EPRI,Biomass,2030,2466.168373
Canada,AB,EPRI,Biomass,2035,4057.338827
Canada,AB,EPRI,Biomass,2040,3385.768695
Canada,AB,EPRI,Biomass,2045,3291.888295
Canada,AB,EPRI,Biomass,2050,3022.770425
Canada,AB,EPRI,Biomass CCUS,2025,0
Canada,AB,EPRI,Biomass CCUS,2030,0
Canada,AB,EPRI,Biomass CCUS,2035,0
Canada,AB,EPRI,Biomass CCUS,2040,0
Canada,AB,EPRI,Biomass CCUS,2045,0
Canada,AB,EPRI,Biomass CCUS,2050,0
Canada,AB,EPRI,Distributed solar,2025,0
Canada,AB,EPRI,Distributed solar,2030,0
Canada,AB,EPRI,Distributed solar,2035,0
Canada,AB,EPRI,Distributed solar,2040,0
Canada,AB,EPRI,Distributed solar,2045,0
Canada,AB,EPRI,Distributed solar,2050,0
Canada,AB,EPRI,Energy efficiency,2025,0
Canada,AB,EPRI,Energy efficiency,2030,0
Canada,AB,EPRI,Energy efficiency,2035,0
Canada,AB,EPRI,Energy efficiency,2040,0
Canada,AB,EPRI,Energy efficiency,2045,0
Canada,AB,EPRI,Energy efficiency,2050,0
Canada,AB,EPRI,Hydro,2010,1558.342
Canada,AB,EPRI,Hydro,2020,2434.336
Canada,AB,EPRI,Hydro,2025,1719.742494
Canada,AB,EPRI,Hydro,2030,2273.633212
Canada,AB,EPRI,Hydro,2035,2273.633525
Canada,AB,EPRI,Hydro,2040,2321.776597
Canada,AB,EPRI,Hydro,2045,2321.775992
Canada,AB,EPRI,Hydro,2050,2401.706815
Canada,AB,EPRI,Natural Gas,2010,59045.973
Canada,AB,EPRI,Natural Gas,2020,67670.804
Canada,AB,EPRI,Natural Gas,2025,46408.139989
Canada,AB,EPRI,Natural Gas,2030,31775.265597
Canada,AB,EPRI,Natural Gas,2035,27683.199779
Canada,AB,EPRI,Natural Gas,2040,2469.396259000001
Canada,AB,EPRI,Natural Gas,2045,1184.953089
Canada,AB,EPRI,Natural Gas,2050,160.03888600000002
Canada,AB,EPRI,Natural gas with CCUS,2025,28347.62323
Canada,AB,EPRI,Natural gas with CCUS,2030,49831.09646
Canada,AB,EPRI,Natural gas with CCUS,2035,61517.03337
Canada,AB,EPRI,Natural gas with CCUS,2040,41006.373170000006
Canada,AB,EPRI,Natural gas with CCUS,2045,29794.13469
Canada,AB,EPRI,Natural gas with CCUS,2050,18344.68167
Canada,AB,EPRI,Nuclear,2010,0
Canada,AB,EPRI,Nuclear,2020,0
Canada,AB,EPRI,Nuclear,2025,1.218889
Canada,AB,EPRI,Nuclear,2030,3.770268
Canada,AB,EPRI,Nuclear,2035,1130.457351
Canada,AB,EPRI,Nuclear,2040,59440.509029
Canada,AB,EPRI,Nuclear,2045,89554.20783500001
Canada,AB,EPRI,Nuclear,2050,94828.649258
Canada,AB,EPRI,Other,2010,0
Canada,AB,EPRI,Other,2020,37.373
Canada,AB,EPRI,Other fossil fuels,2025,74.406124
Canada,AB,EPRI,Other fossil fuels,2030,0.1262299999999999
Canada,AB,EPRI,Other fossil fuels,2035,0.0458
Canada,AB,EPRI,Other fossil fuels,2040,0.03
Canada,AB,EPRI,Other fossil fuels,2045,0.0234
Canada,AB,EPRI,Other fossil fuels,2050,0.0172
Canada,AB,EPRI,Other renewables,2025,0
Canada,AB,EPRI,Other renewables,2030,0
Canada,AB,EPRI,Other renewables,2035,0
Canada,AB,EPRI,Other renewables,2040,0
Canada,AB,EPRI,Other renewables,2045,0
Canada,AB,EPRI,Other renewables,2050,0
Canada,AB,EPRI,Solar,2010,0
Canada,AB,EPRI,Solar,2020,26.344
Canada,AB,EPRI,Solar,2025,0.615263
Canada,AB,EPRI,Solar,2030,3405.282823
Canada,AB,EPRI,Solar,2035,7842.629567
Canada,AB,EPRI,Solar,2040,7454.045792999999
Canada,AB,EPRI,Solar,2045,7731.102915
Canada,AB,EPRI,Solar,2050,7384.70673
Canada,AB,EPRI,Wind,2010,687.801
Canada,AB,EPRI,Wind,2020,5285.665
Canada,AB,EPRI,Wind,2025,13047.15506
Canada,AB,EPRI,Wind,2030,20313.80426
Canada,AB,EPRI,Wind,2035,28224.333260000003
Canada,AB,EPRI,Wind,2040,31348.60468
Canada,AB,EPRI,Wind,2045,32211.17393
Canada,AB,EPRI,Wind,2050,32741.58433
Canada,AB,IET,Biomass,2025,590.5758752500047
Canada,AB,IET,Biomass,2030,1490.660755000012
Canada,AB,IET,Biomass,2035,3328.4160891666934
Canada,AB,IET,Biomass,2040,4664.290830277815
Canada,AB,IET,Biomass,2045,6005.312340555603
Canada,AB,IET,Biomass,2050,6246.698579722272
Canada,AB,IET,Distributed solar,2025,57.17133875000046
Canada,AB,IET,Distributed solar,2030,7363.715075000059
Canada,AB,IET,Distributed solar,2035,7353.772233333392
Canada,AB,IET,Distributed solar,2040,7343.829391666726
Canada,AB,IET,Distributed solar,2045,7333.886550000059
Canada,AB,IET,Distributed solar,2050,7327.920844444503
Canada,AB,IET,Hydro,2010,1558.342
Canada,AB,IET,Hydro,2020,2434.336
Canada,AB,IET,Hydro,2025,2061.8320000000167
Canada,AB,IET,Hydro,2030,2061.8320000000167
Canada,AB,IET,Hydro,2035,2061.8320000000167
Canada,AB,IET,Hydro,2040,2061.8320000000167
Canada,AB,IET,Hydro,2045,2061.8320000000167
Canada,AB,IET,Hydro,2050,2061.8320000000167
Canada,AB,IET,Natural Gas,2010,59045.973
Canada,AB,IET,Natural Gas,2020,67670.804
Canada,AB,IET,Natural Gas,2025,27607.573686111333
Canada,AB,IET,Natural Gas,2030,21982.81801944462
Canada,AB,IET,Natural Gas,2035,16409.6828166668
Canada,AB,IET,Natural Gas,2040,9823.3489722223
Canada,AB,IET,Natural Gas,2045,4885.8642527778175
Canada,AB,IET,Natural Gas,2050,0
Canada,AB,IET,Nuclear,2010,0
Canada,AB,IET,Nuclear,2020,0
Canada,AB,IET,Nuclear,2025,0
Canada,AB,IET,Nuclear,2030,0
Canada,AB,IET,Nuclear,2035,0
Canada,AB,IET,Nuclear,2040,0
Canada,AB,IET,Nuclear,2045,7037.107400000057
Canada,AB,IET,Nuclear,2050,8796.38425000007
Canada,AB,IET,Other,2010,0
Canada,AB,IET,Other,2020,37.373
Canada,AB,IET,Other fossil fuels,2025,21439.963108333508
Canada,AB,IET,Other fossil fuels,2030,27.18520000000021
Canada,AB,IET,Other fossil fuels,2035,17.706150000000143
Canada,AB,IET,Other fossil fuels,2040,10.01560000000008
Canada,AB,IET,Other fossil fuels,2045,4.113550000000033
Canada,AB,IET,Other fossil fuels,2050,0
Canada,AB,IET,Other renewables,2025,0
Canada,AB,IET,Other renewables,2030,8869.500000000071
Canada,AB,IET,Other renewables,2035,11826.000000000096
Canada,AB,IET,Other renewables,2040,11826.000000000096
Canada,AB,IET,Other renewables,2045,11826.000000000096
Canada,AB,IET,Other renewables,2050,11826.000000000096
Canada,AB,IET,Solar,2010,0
Canada,AB,IET,Solar,2020,26.344
Canada,AB,IET,Solar,2025,26.88354062500022
Canada,AB,IET,Solar,2030,3174.9012833333586
Canada,AB,IET,Solar,2035,7071.759375000057
Canada,AB,IET,Solar,2040,25207.92368333353
Canada,AB,IET,Solar,2045,29564.088416666906
Canada,AB,IET,Solar,2050,43840.893138889245
Canada,AB,IET,Storage,2025,19.543666291666824
Canada,AB,IET,Storage,2030,2514.721900555576
Canada,AB,IET,Storage,2035,2508.3241927777976
Canada,AB,IET,Storage,2040,4578.656000000036
Canada,AB,IET,Storage,2045,7480.227308333393
Canada,AB,IET,Storage,2050,15840.16263333346
Canada,AB,IET,Wind,2010,687.801
Canada,AB,IET,Wind,2020,5285.665
Canada,AB,IET,Wind,2025,4090.312336111144
Canada,AB,IET,Wind,2030,11220.311233333425
Canada,AB,IET,Wind,2035,19967.78700277793
Canada,AB,IET,Wind,2040,60567.45755555604
Canada,AB,IET,Wind,2045,86693.90161111181
Canada,AB,IET,Wind,2050,101334.11616666747
Canada,AB,JANDG,Biomass,2025,3500
Canada,AB,JANDG,Biomass,2030,6800
Canada,AB,JANDG,Biomass,2035,14200
Canada,AB,JANDG,Biomass with CCUS,2025,0
Canada,AB,JANDG,Biomass with CCUS,2030,600
Canada,AB,JANDG,Biomass with CCUS,2035,2000
Canada,AB,JANDG,Hydro,2010,1558.342
Canada,AB,JANDG,Hydro,2020,2434.336
Canada,AB,JANDG,Hydro,2025,2700
Canada,AB,JANDG,Hydro,2030,3200
Canada,AB,JANDG,Hydro,2035,3500
Canada,AB,JANDG,Natural Gas,2010,59045.973
Canada,AB,JANDG,Natural Gas,2020,67670.804
Canada,AB,JANDG,Natural Gas,2025,64800
Canada,AB,JANDG,Natural Gas,2030,34900
Canada,AB,JANDG,Natural Gas,2035,0
Canada,AB,JANDG,Natural gas with CCUS,2025,300
Canada,AB,JANDG,Natural gas with CCUS,2030,6100
Canada,AB,JANDG,Natural gas with CCUS,2035,12000
Canada,AB,JANDG,Nuclear,2010,0
Canada,AB,JANDG,Nuclear,2020,0
Canada,AB,JANDG,Nuclear,2025,0
Canada,AB,JANDG,Nuclear,2030,0
Canada,AB,JANDG,Nuclear,2035,0
Canada,AB,JANDG,Other,2010,0
Canada,AB,JANDG,Other,2020,37.373
Canada,AB,JANDG,Other fossil fuels,2025,5600
Canada,AB,JANDG,Other fossil fuels,2030,1000
Canada,AB,JANDG,Other fossil fuels,2035,0
Canada,AB,JANDG,Solar,2010,0
Canada,AB,JANDG,Solar,2020,26.344
Canada,AB,JANDG,Solar,2025,2300
Canada,AB,JANDG,Solar,2030,11900
Canada,AB,JANDG,Solar,2035,21500
Canada,AB,JANDG,Wind,2010,687.801
Canada,AB,JANDG,Wind,2020,5285.665
Canada,AB,JANDG,Wind,2025,11100
Canada,AB,JANDG,Wind,2030,38800
Canada,AB,JANDG,Wind,2035,64700
Canada,BC,CER_HighDemand,Hydro,2010,52762.267
Canada,BC,CER_HighDemand,Hydro,2020,63863.308
Canada,BC,CER_HighDemand,Hydro,2030,93437.38245
Canada,BC,CER_HighDemand,Hydro,2040,98803.82806
Canada,BC,CER_HighDemand,Hydro,2050,83325.44989
Canada,BC,CER_HighDemand,Natural Gas,2010,6714.888
Canada,BC,CER_HighDemand,Natural Gas,2020,5741.164
Canada,BC,CER_HighDemand,Natural Gas,2040,18.91135995
Canada,BC,CER_HighDemand,Natural Gas,2050,344.4774922
Canada,BC,CER_HighDemand,Nuclear,2010,0
Canada,BC,CER_HighDemand,Nuclear,2020,0
Canada,BC,CER_HighDemand,Other,2010,0
Canada,BC,CER_HighDemand,Other,2020,0
Canada,BC,CER_HighDemand,Solar,2010,0
Canada,BC,CER_HighDemand,Solar,2020,1.77
Canada,BC,CER_HighDemand,Solar,2030,20.727321
Canada,BC,CER_HighDemand,Solar,2040,1314.304215
Canada,BC,CER_HighDemand,Solar,2050,5912.176061
Canada,BC,CER_HighDemand,Storage,2030,0
Canada,BC,CER_HighDemand,Storage,2040,0
Canada,BC,CER_HighDemand,Storage,2050,0
Canada,BC,CER_HighDemand,Wind,2010,0
Canada,BC,CER_HighDemand,Wind,2020,3014.615
Canada,BC,CER_HighDemand,Wind,2030,5625.224767
Canada,BC,CER_HighDemand,Wind,2040,13832.23421
Canada,BC,CER_HighDemand,Wind,2050,38803.02899
Canada,BC,DSF,Biomass,2025,8427.794
Canada,BC,DSF,Biomass,2030,2627.799
Canada,BC,DSF,Biomass,2035,1314.06
Canada,BC,DSF,Biomass,2040,0
Canada,BC,DSF,Biomass,2045,0
Canada,BC,DSF,Biomass,2050,0
Canada,BC,DSF,Hydro,2010,52762.267
Canada,BC,DSF,Hydro,2020,63863.308
Canada,BC,DSF,Hydro,2025,66306.901
Canada,BC,DSF,Hydro,2030,66306.901
Canada,BC,DSF,Hydro,2035,63777.82
Canada,BC,DSF,Hydro,2040,57865.435
Canada,BC,DSF,Hydro,2045,54781.624
Canada,BC,DSF,Hydro,2050,46357.794
Canada,BC,DSF,Natural Gas,2010,6714.888
Canada,BC,DSF,Natural Gas,2020,5741.164
Canada,BC,DSF,Natural Gas,2025,2319.974
Canada,BC,DSF,Natural Gas,2030,1819.7
Canada,BC,DSF,Natural Gas,2035,0
Canada,BC,DSF,Natural Gas,2040,0
Canada,BC,DSF,Natural Gas,2045,0
Canada,BC,DSF,Natural Gas,2050,69.592
Canada,BC,DSF,Nuclear,2010,0
Canada,BC,DSF,Nuclear,2020,0
Canada,BC,DSF,Nuclear,2025,0
Canada,BC,DSF,Nuclear,2030,0
Canada,BC,DSF,Nuclear,2035,0
Canada,BC,DSF,Nuclear,2040,0
Canada,BC,DSF,Nuclear,2045,0
Canada,BC,DSF,Nuclear,2050,0
Canada,BC,DSF,Other,2010,0
Canada,BC,DSF,Other,2020,0
Canada,BC,DSF,Other fossil fuels,2025,0
Canada,BC,DSF,Other fossil fuels,2030,0
Canada,BC,DSF,Other fossil fuels,2035,0
Canada,BC,DSF,Other fossil fuels,2040,0
Canada,BC,DSF,Other fossil fuels,2045,0
Canada,BC,DSF,Other fossil fuels,2050,0
Canada,BC,DSF,Solar,2010,0
Canada,BC,DSF,Solar,2020,1.77
Canada,BC,DSF,Solar,2025,0
Canada,BC,DSF,Solar,2030,2498.954
Canada,BC,DSF,Solar,2035,2498.09
Canada,BC,DSF,Solar,2040,3732.151
Canada,BC,DSF,Solar,2045,4981.121
Canada,BC,DSF,Solar,2050,6229.726
Canada,BC,DSF,Wind,2010,0
Canada,BC,DSF,Wind,2020,3014.615
Canada,BC,DSF,Wind,2025,1322.067
Canada,BC,DSF,Wind,2030,1813.386
Canada,BC,DSF,Wind,2035,14272.852
Canada,BC,DSF,Wind,2040,26101.799
Canada,BC,DSF,Wind,2045,33421.253
Canada,BC,DSF,Wind,2050,45199.822
Canada,BC,EPRI,Biomass,2025,3626.536241
Canada,BC,EPRI,Biomass,2030,3626.581868
Canada,BC,EPRI,Biomass,2035,3626.689169
Canada,BC,EPRI,Biomass,2040,216.65127
Canada,BC,EPRI,Biomass,2045,216.771565
Canada,BC,EPRI,Biomass,2050,216.910046
Canada,BC,EPRI,Biomass CCUS,2025,0
Canada,BC,EPRI,Biomass CCUS,2030,0
Canada,BC,EPRI,Biomass CCUS,2035,0
Canada,BC,EPRI,Biomass CCUS,2040,0
Canada,BC,EPRI,Biomass CCUS,2045,0
Canada,BC,EPRI,Biomass CCUS,2050,0
Canada,BC,EPRI,Distributed solar,2025,0
Canada,BC,EPRI,Distributed solar,2030,0
Canada,BC,EPRI,Distributed solar,2035,0
Canada,BC,EPRI,Distributed solar,2040,0
Canada,BC,EPRI,Distributed solar,2045,0
Canada,BC,EPRI,Distributed solar,2050,0
Canada,BC,EPRI,Energy efficiency,2025,0
Canada,BC,EPRI,Energy efficiency,2030,0
Canada,BC,EPRI,Energy efficiency,2035,0
Canada,BC,EPRI,Energy efficiency,2040,0
Canada,BC,EPRI,Energy efficiency,2045,0
Canada,BC,EPRI,Energy efficiency,2050,0
Canada,BC,EPRI,Hydro,2010,52762.267
Canada,BC,EPRI,Hydro,2020,63863.308
Canada,BC,EPRI,Hydro,2025,63015.58797
Canada,BC,EPRI,Hydro,2030,63015.59045
Canada,BC,EPRI,Hydro,2035,73975.12501999999
Canada,BC,EPRI,Hydro,2040,73975.12539
Canada,BC,EPRI,Hydro,2045,76282.9664
Canada,BC,EPRI,Hydro,2050,76379.79051
Canada,BC,EPRI,Natural Gas,2010,6714.888
Canada,BC,EPRI,Natural Gas,2020,5741.164
Canada,BC,EPRI,Natural Gas,2025,1374.903114
Canada,BC,EPRI,Natural Gas,2030,1374.7064919999998
Canada,BC,EPRI,Natural Gas,2035,1374.459608
Canada,BC,EPRI,Natural Gas,2040,154.24661099999997
Canada,BC,EPRI,Natural Gas,2045,0.69
Canada,BC,EPRI,Natural Gas,2050,0.5430520000000001
Canada,BC,EPRI,Natural gas with CCUS,2025,3.879482
Canada,BC,EPRI,Natural gas with CCUS,2030,5868.61935
Canada,BC,EPRI,Natural gas with CCUS,2035,5519.939962
Canada,BC,EPRI,Natural gas with CCUS,2040,5751.44986
Canada,BC,EPRI,Natural gas with CCUS,2045,3002.043678
Canada,BC,EPRI,Natural gas with CCUS,2050,1937.574498
Canada,BC,EPRI,Nuclear,2010,0
Canada,BC,EPRI,Nuclear,2020,0
Canada,BC,EPRI,Nuclear,2025,0.535747
Canada,BC,EPRI,Nuclear,2030,1.174337
Canada,BC,EPRI,Nuclear,2035,2.249409
Canada,BC,EPRI,Nuclear,2040,4.069328
Canada,BC,EPRI,Nuclear,2045,4.625529
Canada,BC,EPRI,Nuclear,2050,5.866501
Canada,BC,EPRI,Other,2010,0
Canada,BC,EPRI,Other,2020,0
Canada,BC,EPRI,Other fossil fuels,2025,0.00564
Canada,BC,EPRI,Other fossil fuels,2030,0.00635
Canada,BC,EPRI,Other fossil fuels,2035,0.00725
Canada,BC,EPRI,Other fossil fuels,2040,0.00547
Canada,BC,EPRI,Other fossil fuels,2045,0.00546
Canada,BC,EPRI,Other fossil fuels,2050,0.00451
Canada,BC,EPRI,Other renewables,2025,0
Canada,BC,EPRI,Other renewables,2030,0
Canada,BC,EPRI,Other renewables,2035,0
Canada,BC,EPRI,Other renewables,2040,0
Canada,BC,EPRI,Other renewables,2045,0
Canada,BC,EPRI,Other renewables,2050,0
Canada,BC,EPRI,Solar,2010,0
Canada,BC,EPRI,Solar,2020,1.77
Canada,BC,EPRI,Solar,2025,0.374094
Canada,BC,EPRI,Solar,2030,1.095586
Canada,BC,EPRI,Solar,2035,445.44207
Canada,BC,EPRI,Solar,2040,1347.604778
Canada,BC,EPRI,Solar,2045,6756.047102
Canada,BC,EPRI,Solar,2050,9077.918887000002
Canada,BC,EPRI,Wind,2010,0
Canada,BC,EPRI,Wind,2020,3014.615
Canada,BC,EPRI,Wind,2025,7402.366095
Canada,BC,EPRI,Wind,2030,14413.162497
Canada,BC,EPRI,Wind,2035,14880.472851
Canada,BC,EPRI,Wind,2040,27668.879687
Canada,BC,EPRI,Wind,2045,27500.911422
Canada,BC,EPRI,Wind,2050,27792.113359000003
Canada,BC,IET,Biomass,2025,8901.183971111182
Canada,BC,IET,Biomass,2030,13985.20539416678
Canada,BC,IET,Biomass,2035,14477.51465833345
Canada,BC,IET,Biomass,2040,15495.436208889012
Canada,BC,IET,Biomass,2045,16342.483658055688
Canada,BC,IET,Biomass,2050,16701.282545000136
Canada,BC,IET,Distributed solar,2025,15.000628205555676
Canada,BC,IET,Distributed solar,2030,11.79198558055565
Canada,BC,IET,Distributed solar,2035,5525.1177555556005
Canada,BC,IET,Distributed solar,2040,5522.497316666711
Canada,BC,IET,Distributed solar,2045,5519.8768750000445
Canada,BC,IET,Distributed solar,2050,5518.3046083333775
Canada,BC,IET,Hydro,2010,52762.267
Canada,BC,IET,Hydro,2020,63863.308
Canada,BC,IET,Hydro,2025,65493.87847222275
Canada,BC,IET,Hydro,2030,71146.48569444501
Canada,BC,IET,Hydro,2035,71983.5892222228
Canada,BC,IET,Hydro,2040,72820.69277777837
Canada,BC,IET,Hydro,2045,73657.79630555616
Canada,BC,IET,Hydro,2050,74494.89983333393
Canada,BC,IET,Natural Gas,2010,6714.888
Canada,BC,IET,Natural Gas,2020,5741.164
Canada,BC,IET,Natural Gas,2025,699.0853477777835
Canada,BC,IET,Natural Gas,2030,554.9509772222267
Canada,BC,IET,Natural Gas,2035,412.9752569444478
Canada,BC,IET,Natural Gas,2040,273.1581873333355
Canada,BC,IET,Natural Gas,2045,62.16913747222272
Canada,BC,IET,Natural Gas,2050,0
Canada,BC,IET,Nuclear,2010,0
Canada,BC,IET,Nuclear,2020,0
Canada,BC,IET,Nuclear,2025,0
Canada,BC,IET,Nuclear,2030,0
Canada,BC,IET,Nuclear,2035,0
Canada,BC,IET,Nuclear,2040,0
Canada,BC,IET,Nuclear,2045,0
Canada,BC,IET,Nuclear,2050,0
Canada,BC,IET,Other,2010,0
Canada,BC,IET,Other,2020,0
Canada,BC,IET,Other fossil fuels,2025,39.28772400000031
Canada,BC,IET,Other fossil fuels,2030,27.77550720000022
Canada,BC,IET,Other fossil fuels,2035,18.090626400000147
Canada,BC,IET,Other fossil fuels,2040,10.233081600000084
Canada,BC,IET,Other fossil fuels,2045,4.2028728000000335
Canada,BC,IET,Other fossil fuels,2050,0
Canada,BC,IET,Other renewables,2025,0
Canada,BC,IET,Other renewables,2030,25.652760825000204
Canada,BC,IET,Other renewables,2035,34.203681111111386
Canada,BC,IET,Other renewables,2040,17444.01412500014
Canada,BC,IET,Other renewables,2045,45056.83786111148
Canada,BC,IET,Other renewables,2050,47304.00000000038
Canada,BC,IET,Solar,2010,0
Canada,BC,IET,Solar,2020,1.77
Canada,BC,IET,Solar,2025,0
Canada,BC,IET,Solar,2030,0
Canada,BC,IET,Solar,2035,0
Canada,BC,IET,Solar,2040,0
Canada,BC,IET,Solar,2045,0
Canada,BC,IET,Solar,2050,9349.448325000076
Canada,BC,IET,Storage,2025,4.293053011111146
Canada,BC,IET,Storage,2030,2.574660949722243
Canada,BC,IET,Storage,2035,1693.298876944458
Canada,BC,IET,Storage,2040,1693.3380863889026
Canada,BC,IET,Storage,2045,1692.0644802777913
Canada,BC,IET,Storage,2050,3255.347680555582
Canada,BC,IET,Wind,2010,0
Canada,BC,IET,Wind,2020,3014.615
Canada,BC,IET,Wind,2025,1247.2596286111211
Canada,BC,IET,Wind,2030,1397.2637030555668
Canada,BC,IET,Wind,2035,1547.2677772222346
Canada,BC,IET,Wind,2040,1697.2718513889026
Canada,BC,IET,Wind,2045,1847.2759258333483
Canada,BC,IET,Wind,2050,29000.767222222457
Canada,BC,JANDG,Biomass,2025,5700
Canada,BC,JANDG,Biomass,2030,8900
Canada,BC,JANDG,Biomass,2035,11600
Canada,BC,JANDG,Biomass with CCUS,2025,0
Canada,BC,JANDG,Biomass with CCUS,2030,0
Canada,BC,JANDG,Biomass with CCUS,2035,0
Canada,BC,JANDG,Hydro,2010,52762.267
Canada,BC,JANDG,Hydro,2020,63863.308
Canada,BC,JANDG,Hydro,2025,68100
Canada,BC,JANDG,Hydro,2030,74900
Canada,BC,JANDG,Hydro,2035,78400
Canada,BC,JANDG,Natural Gas,2010,6714.888
Canada,BC,JANDG,Natural Gas,2020,5741.164
Canada,BC,JANDG,Natural Gas,2025,0
Canada,BC,JANDG,Natural Gas,2030,0
Canada,BC,JANDG,Natural Gas,2035,0
Canada,BC,JANDG,Natural gas with CCUS,2025,0
Canada,BC,JANDG,Natural gas with CCUS,2030,0
Canada,BC,JANDG,Natural gas with CCUS,2035,0
Canada,BC,JANDG,Nuclear,2010,0
Canada,BC,JANDG,Nuclear,2020,0
Canada,BC,JANDG,Nuclear,2025,0
Canada,BC,JANDG,Nuclear,2030,0
Canada,BC,JANDG,Nuclear,2035,0
Canada,BC,JANDG,Other,2010,0
Canada,BC,JANDG,Other,2020,0
Canada,BC,JANDG,Other fossil fuels,2025,700
Canada,BC,JANDG,Other fossil fuels,2030,0
Canada,BC,JANDG,Other fossil fuels,2035,0
Canada,BC,JANDG,Solar,2010,0
Canada,BC,JANDG,Solar,2020,1.77
Canada,BC,JANDG,Solar,2025,0
Canada,BC,JANDG,Solar,2030,0
Canada,BC,JANDG,Solar,2035,400
Canada,BC,JANDG,Wind,2010,0
Canada,BC,JANDG,Wind,2020,3014.615
Canada,BC,JANDG,Wind,2025,2400
Canada,BC,JANDG,Wind,2030,7300
Canada,BC,JANDG,Wind,2035,14400
