Country,Region,scenario,technology,year,installed_capacity_MW
Canada,SK,DSF,Storage,2035,233
Canada,SK,EPRI,Storage,2035,1086.820239
Canada,SK,IET,Storage,2035,1920.334113
Canada,SK,DSF,Wind,2035,11189
Canada,SK,EPRI,Wind,2035,3800.390694
Canada,SK,IET,Wind,2035,4210.449238
Canada,SK,JANDG,Wind,2035,2500
Canada,Terr,JANDG,Biomass,2035,0
Canada,Terr,JANDG,Biomass with CCUS,2035,0
Canada,Terr,JANDG,Hydro,2035,200
Canada,Terr,JANDG,Natural Gas,2035,0
Canada,Terr,JANDG,Natural gas with CCUS,2035,0
Canada,Terr,JANDG,Nuclear,2035,0
Canada,Terr,JANDG,Other fossil fuels,2035,0
Canada,Terr,JANDG,Solar,2035,0
Canada,Terr,JANDG,Wind,2035,200
Canada,YT,IET,Biomass,2035,0.130295034
Canada,YT,IET,Distributed solar,2035,23.73891186
Canada,YT,IET,Hydro,2035,93.54878049
Canada,YT,IET,Natural Gas,2035,4.4
Canada,YT,IET,Other fossil fuels,2035,22.44
Canada,YT,IET,Solar,2035,0
Canada,YT,IET,Storage,2035,4.063045382
Canada,YT,IET,Wind,2035,0.81
Canada,AB,DSF,Biomass,2040,0
Canada,AB,EPRI,Biomass,2040,647.4271150000001
Canada,AB,IET,Biomass,2040,961.58597745
Canada,AB,EPRI,Biomass CCUS,2040,0
Canada,AB,EPRI,Distributed solar,2040,0
Canada,AB,IET,Distributed solar,2040,4402.08396
Canada,AB,EPRI,Energy efficiency,2040,0
Canada,AB,CER_HighDemand,Hydro,2040,894
Canada,AB,DSF,Hydro,2040,0
Canada,AB,EPRI,Hydro,2040,1204.002188
Canada,AB,IET,Hydro,2040,894
Canada,AB,CER_HighDemand,Natural Gas,2040,10625
Canada,AB,DSF,Natural Gas,2040,0
Canada,AB,EPRI,Natural Gas,2040,8048.280091
Canada,AB,IET,Natural Gas,2040,7496.88619
Canada,AB,CER_HighDemand,Natural gas with CCUS,2040,5014
Canada,AB,DSF,Natural gas with CCUS,2040,0
Canada,AB,EPRI,Natural gas with CCUS,2040,9536.487257
Canada,AB,DSF,Nuclear,2040,0
Canada,AB,EPRI,Nuclear,2040,6922.372774
Canada,AB,IET,Nuclear,2040,0
Canada,AB,DSF,Other fossil fuels,2040,0
Canada,AB,EPRI,Other fossil fuels,2040,0.23
Canada,AB,IET,Other fossil fuels,2040,19.6
Canada,AB,EPRI,Other renewables,2040,0
Canada,AB,IET,Other renewables,2040,1500
Canada,AB,CER_HighDemand,Solar,2040,4860
Canada,AB,DSF,Solar,2040,2539
Canada,AB,EPRI,Solar,2040,3690.579228
Canada,AB,IET,Solar,2040,15110.40057
Canada,AB,CER_HighDemand,Storage,2040,5012
Canada,AB,DSF,Storage,2040,5809
Canada,AB,EPRI,Storage,2040,9862.377044
Canada,AB,IET,Storage,2040,10891.6883
Canada,AB,CER_HighDemand,Wind,2040,13170
Canada,AB,DSF,Wind,2040,63058
Canada,AB,EPRI,Wind,2040,8997.702013
Canada,AB,IET,Wind,2040,25156.16296
Canada,BC,DSF,Biomass,2040,0
Canada,BC,EPRI,Biomass,2040,44.961218
Canada,BC,IET,Biomass,2040,3073.971664
Canada,BC,EPRI,Biomass CCUS,2040,0
Canada,BC,EPRI,Distributed solar,2040,0
Canada,BC,IET,Distributed solar,2040,3751.293893
Canada,BC,EPRI,Energy efficiency,2040,0
Canada,BC,CER_HighDemand,Hydro,2040,19900
Canada,BC,DSF,Hydro,2040,17765
Canada,BC,EPRI,Hydro,2040,17659.00408
Canada,BC,IET,Hydro,2040,16468.8
Canada,BC,CER_HighDemand,Natural Gas,2040,169.8
Canada,BC,DSF,Natural Gas,2040,0
Canada,BC,EPRI,Natural Gas,2040,231.93954900000003
Canada,BC,IET,Natural Gas,2040,512.1904762
Canada,BC,DSF,Natural gas with CCUS,2040,0
Canada,BC,EPRI,Natural gas with CCUS,2040,1426.996674
Canada,BC,DSF,Nuclear,2040,0
Canada,BC,EPRI,Nuclear,2040,0.541763
Canada,BC,IET,Nuclear,2040,0
Canada,BC,DSF,Other fossil fuels,2040,0
Canada,BC,EPRI,Other fossil fuels,2040,0.0865
Canada,BC,IET,Other fossil fuels,2040,25.032
Canada,BC,EPRI,Other renewables,2040,0
Canada,BC,IET,Other renewables,2040,2212.584237
Canada,BC,CER_HighDemand,Solar,2040,941.8
Canada,BC,DSF,Solar,2040,3000
Canada,BC,EPRI,Solar,2040,674.7850139999999
Canada,BC,IET,Solar,2040,0
Canada,BC,CER_HighDemand,Storage,2040,1333
Canada,BC,DSF,Storage,2040,134
Canada,BC,EPRI,Storage,2040,1101.587029
Canada,BC,IET,Storage,2040,669.4301681
Canada,BC,CER_HighDemand,Wind,2040,4027
Canada,BC,DSF,Wind,2040,16292
Canada,BC,EPRI,Wind,2040,7434.216269
Canada,BC,IET,Wind,2040,712.5
Canada,Maritimes,EPRI,Biomass,2040,747.93174
Canada,Maritimes,EPRI,Biomass CCUS,2040,0
Canada,Maritimes,EPRI,Distributed solar,2040,0
Canada,Maritimes,EPRI,Energy efficiency,2040,0
Canada,Maritimes,EPRI,Hydro,2040,1479.001919
Canada,Maritimes,EPRI,Natural Gas,2040,986.499357
Canada,Maritimes,EPRI,Natural gas with CCUS,2040,1343.632209
Canada,Maritimes,EPRI,Nuclear,2040,561.329648
Canada,Maritimes,EPRI,Other fossil fuels,2040,389.846737
Canada,Maritimes,EPRI,Other renewables,2040,0
Canada,Maritimes,EPRI,Solar,2040,0.825833
Canada,Maritimes,EPRI,Storage,2040,1458.589833
Canada,Maritimes,EPRI,Wind,2040,6249.772982
Canada,MB,DSF,Biomass,2040,0
Canada,MB,EPRI,Biomass,2040,0.0673
Canada,MB,IET,Biomass,2040,108.53607976
Canada,MB,EPRI,Biomass CCUS,2040,0
Canada,MB,EPRI,Distributed solar,2040,0
Canada,MB,IET,Distributed solar,2040,1106.316507
Canada,MB,EPRI,Energy efficiency,2040,0
Canada,MB,CER_HighDemand,Hydro,2040,8079
Canada,MB,DSF,Hydro,2040,5883
Canada,MB,EPRI,Hydro,2040,7539.002523999999
Canada,MB,IET,Hydro,2040,6848.079961
Canada,MB,CER_HighDemand,Natural Gas,2040,402
Canada,MB,DSF,Natural Gas,2040,0
Canada,MB,EPRI,Natural Gas,2040,1.040841
Canada,MB,IET,Natural Gas,2040,510
Canada,MB,DSF,Natural gas with CCUS,2040,0
Canada,MB,EPRI,Natural gas with CCUS,2040,0.180885
Canada,MB,DSF,Nuclear,2040,0
Canada,MB,EPRI,Nuclear,2040,0.1442
Canada,MB,DSF,Other fossil fuels,2040,0
Canada,MB,EPRI,Other fossil fuels,2040,0
Canada,MB,IET,Other fossil fuels,2040,6.72
Canada,MB,EPRI,Other renewables,2040,0
Canada,MB,CER_HighDemand,Solar,2040,366.7
Canada,MB,DSF,Solar,2040,300
Canada,MB,EPRI,Solar,2040,0.447067
Canada,MB,IET,Solar,2040,0
Canada,MB,CER_HighDemand,Storage,2040,629.7
Canada,MB,DSF,Storage,2040,0
Canada,MB,EPRI,Storage,2040,0.428483
Canada,MB,IET,Storage,2040,281.7192173
Canada,MB,CER_HighDemand,Wind,2040,1268
Canada,MB,DSF,Wind,2040,3188
Canada,MB,EPRI,Wind,2040,678.6538330000001
Canada,MB,IET,Wind,2040,377.4685302
Canada,NB,DSF,Biomass,2040,0
Canada,NB,IET,Biomass,2040,555.0798873699999
Canada,NB,IET,Distributed solar,2040,458.8217399
Canada,NB,CER_HighDemand,Hydro,2040,960
Canada,NB,DSF,Hydro,2040,944
Canada,NB,IET,Hydro,2040,956
Canada,NB,CER_HighDemand,Natural Gas,2040,1519
Canada,NB,DSF,Natural Gas,2040,0
Canada,NB,IET,Natural Gas,2040,348
Canada,NB,DSF,Natural gas with CCUS,2040,0
Canada,NB,CER_HighDemand,Nuclear,2040,705
Canada,NB,DSF,Nuclear,2040,0
Canada,NB,IET,Nuclear,2040,705
Canada,NB,CER_HighDemand,Other fossil fuels,2040,540
Canada,NB,DSF,Other fossil fuels,2040,0
Canada,NB,IET,Other fossil fuels,2040,525
Canada,NB,CER_HighDemand,Solar,2040,1254
Canada,NB,DSF,Solar,2040,2997
Canada,NB,IET,Solar,2040,1481.49098
Canada,NB,CER_HighDemand,Storage,2040,486.7
Canada,NB,DSF,Storage,2040,796
Canada,NB,IET,Storage,2040,1075.951573
Canada,NB,CER_HighDemand,Wind,2040,2284
Canada,NB,DSF,Wind,2040,266
Canada,NB,IET,Wind,2040,2617.391524
Canada,NL,DSF,Biomass,2040,0
Canada,NL,IET,Biomass,2040,1.544767591
Canada,NL,IET,Distributed solar,2040,0.008
Canada,NL,CER_HighDemand,Hydro,2040,7500
Canada,NL,DSF,Hydro,2040,2479
Canada,NL,IET,Hydro,2040,129.92
Canada,NL,CER_HighDemand,Natural Gas,2040,251
Canada,NL,DSF,Natural Gas,2040,0
Canada,NL,IET,Natural Gas,2040,15.3
Canada,NL,DSF,Natural gas with CCUS,2040,0
Canada,NL,DSF,Nuclear,2040,0
Canada,NL,DSF,Other fossil fuels,2040,0
Canada,NL,IET,Other fossil fuels,2040,0
Canada,NL,IET,Other renewables,2040,9868
Canada,NL,DSF,Solar,2040,0
Canada,NL,CER_HighDemand,Storage,2040,0
Canada,NL,DSF,Storage,2040,160
Canada,NL,IET,Storage,2040,54.69
Canada,NL,CER_HighDemand,Wind,2040,54
Canada,NL,DSF,Wind,2040,183
Canada,NL,IET,Wind,2040,9.646252978
Canada,NS,DSF,Biomass,2040,0
Canada,NS,IET,Biomass,2040,1481.8249115
Canada,NS,IET,Distributed solar,2040,0
Canada,NS,CER_HighDemand,Hydro,2040,376
Canada,NS,DSF,Hydro,2040,554
Canada,NS,IET,Hydro,2040,1292.709907
Canada,NS,CER_HighDemand,Natural Gas,2040,482
Canada,NS,DSF,Natural Gas,2040,0
Canada,NS,IET,Natural Gas,2040,0
Canada,NS,DSF,Natural gas with CCUS,2040,0
Canada,NS,CER_HighDemand,Nuclear,2040,21.04
Canada,NS,DSF,Nuclear,2040,0
Canada,NS,IET,Nuclear,2040,392.3320061
Canada,NS,CER_HighDemand,Other fossil fuels,2040,222
Canada,NS,DSF,Other fossil fuels,2040,0
Canada,NS,IET,Other fossil fuels,2040,913.3005033
Canada,NS,IET,Other renewables,2040,360
Canada,NS,CER_HighDemand,Solar,2040,1537
Canada,NS,DSF,Solar,2040,0
Canada,NS,IET,Solar,2040,413.2717699
Canada,NS,CER_HighDemand,Storage,2040,2012
Canada,NS,DSF,Storage,2040,107
Canada,NS,IET,Storage,2040,20
Canada,NS,CER_HighDemand,Wind,2040,3852
Canada,NS,DSF,Wind,2040,5469
Canada,NS,IET,Wind,2040,0.247724427
Canada,NT,IET,Biomass,2040,203.99257502
Canada,NT,IET,Distributed solar,2040,120.7698597
Canada,NT,IET,Hydro,2040,62.16
Canada,NT,IET,Natural Gas,2040,11.40975863
Canada,NT,IET,Other fossil fuels,2040,26.988
Canada,NT,IET,Storage,2040,26.22700569
Canada,NT,IET,Wind,2040,0.194152752
Canada,NU,IET,Biomass,2040,16.05073263
Canada,NU,IET,Distributed solar,2040,0
Canada,NU,IET,Hydro,2040,30.24
Canada,NU,IET,Other fossil fuels,2040,0
Canada,NU,IET,Solar,2040,40.41845062
Canada,NU,IET,Storage,2040,89.6627673
Canada,NU,IET,Wind,2040,207.0653935
Canada,ON,DSF,Biomass,2040,0
Canada,ON,EPRI,Biomass,2040,92.642847
Canada,ON,IET,Biomass,2040,972.9539747
Canada,ON,EPRI,Biomass CCUS,2040,0
Canada,ON,EPRI,Distributed solar,2040,0
Canada,ON,IET,Distributed solar,2040,0
Canada,ON,EPRI,Energy efficiency,2040,0
Canada,ON,CER_HighDemand,Hydro,2040,9100
Canada,ON,DSF,Hydro,2040,8123
Canada,ON,EPRI,Hydro,2040,9240.002007
Canada,ON,IET,Hydro,2040,9250.9
Canada,ON,CER_HighDemand,Natural Gas,2040,10377
Canada,ON,DSF,Natural Gas,2040,0
Canada,ON,EPRI,Natural Gas,2040,11090.098641
Canada,ON,IET,Natural Gas,2040,8608.9
Canada,ON,DSF,Natural gas with CCUS,2040,0
Canada,ON,EPRI,Natural gas with CCUS,2040,11276.78228
Canada,ON,CER_HighDemand,Nuclear,2040,12673
Canada,ON,DSF,Nuclear,2040,0
Canada,ON,EPRI,Nuclear,2040,12076.390841
Canada,ON,IET,Nuclear,2040,9916
Canada,ON,DSF,Other fossil fuels,2040,0
Canada,ON,EPRI,Other fossil fuels,2040,69.5
Canada,ON,IET,Other fossil fuels,2040,10916.06718
Canada,ON,EPRI,Other renewables,2040,0
Canada,ON,IET,Other renewables,2040,0
Canada,ON,CER_HighDemand,Solar,2040,17020
Canada,ON,DSF,Solar,2040,2013
Canada,ON,EPRI,Solar,2040,11586.100102
Canada,ON,IET,Solar,2040,23067.44567
Canada,ON,CER_HighDemand,Storage,2040,14390
Canada,ON,DSF,Storage,2040,10776
Canada,ON,EPRI,Storage,2040,3941.841546
Canada,ON,IET,Storage,2040,17583.26382
Canada,ON,CER_HighDemand,Wind,2040,17000
Canada,ON,DSF,Wind,2040,67345
Canada,ON,EPRI,Wind,2040,15070.684
Canada,ON,IET,Wind,2040,35882.69327
Canada,PE,DSF,Biomass,2040,0
Canada,PE,IET,Biomass,2040,2.629551995
Canada,PE,IET,Distributed solar,2040,77.43095964
Canada,PE,DSF,Hydro,2040,0
Canada,PE,DSF,Natural Gas,2040,0
Canada,PE,DSF,Natural gas with CCUS,2040,0
Canada,PE,DSF,Nuclear,2040,0
Canada,PE,DSF,Other fossil fuels,2040,0
Canada,PE,IET,Other fossil fuels,2040,0
Canada,PE,IET,Other renewables,2040,64.72677283
Canada,PE,CER_HighDemand,Solar,2040,200
Canada,PE,DSF,Solar,2040,31
Canada,PE,IET,Solar,2040,67.74075525
Canada,PE,CER_HighDemand,Storage,2040,729.7
Canada,PE,DSF,Storage,2040,11
Canada,PE,IET,Storage,2040,164.3136338
Canada,PE,CER_HighDemand,Wind,2040,500
Canada,PE,DSF,Wind,2040,1240
Canada,PE,IET,Wind,2040,551.9353787
Canada,QC,DSF,Biomass,2040,0
Canada,QC,IET,Biomass,2040,1326.3005704999998
Canada,QC,IET,Distributed solar,2040,5196.97243
Canada,QC,CER_HighDemand,Hydro,2040,42000
Canada,QC,DSF,Hydro,2040,45852
Canada,QC,IET,Hydro,2040,42147.16
Canada,QC,CER_HighDemand,Natural Gas,2040,6580
Canada,QC,DSF,Natural Gas,2040,0
Canada,QC,IET,Natural Gas,2040,1011
Canada,QC,DSF,Natural gas with CCUS,2040,0
Canada,QC,DSF,Nuclear,2040,0
Canada,QC,DSF,Other fossil fuels,2040,0
Canada,QC,IET,Other fossil fuels,2040,126.788
Canada,QC,IET,Other renewables,2040,0.064483375
Canada,QC,CER_HighDemand,Solar,2040,12530
Canada,QC,DSF,Solar,2040,6562
Canada,QC,IET,Solar,2040,5720.41641
Canada,QC,CER_HighDemand,Storage,2040,9660
Canada,QC,DSF,Storage,2040,0
Canada,QC,IET,Storage,2040,4865.884879
Canada,QC,CER_HighDemand,Wind,2040,13770
Canada,QC,DSF,Wind,2040,11733
Canada,QC,IET,Wind,2040,8898.425527
Canada,QCNL,EPRI,Biomass,2040,50.419708
Canada,QCNL,EPRI,Biomass CCUS,2040,0
Canada,QCNL,EPRI,Distributed solar,2040,0
Canada,QCNL,EPRI,Energy efficiency,2040,0
Canada,QCNL,EPRI,Hydro,2040,50100.00448
Canada,QCNL,EPRI,Natural Gas,2040,534.557246
Canada,QCNL,EPRI,Natural gas with CCUS,2040,527.365718
Canada,QCNL,EPRI,Nuclear,2040,0.354336
Canada,QCNL,EPRI,Other fossil fuels,2040,0.1389999999999999
Canada,QCNL,EPRI,Other renewables,2040,0
Canada,QCNL,EPRI,Solar,2040,0.711072
Canada,QCNL,EPRI,Storage,2040,296.00776299999995
Canada,QCNL,EPRI,Wind,2040,24313.329394
Canada,SK,DSF,Biomass,2040,0
Canada,SK,EPRI,Biomass,2040,106.884112
Canada,SK,IET,Biomass,2040,146.4986736
Canada,SK,EPRI,Biomass CCUS,2040,0
Canada,SK,EPRI,Distributed solar,2040,0
Canada,SK,IET,Distributed solar,2040,1086.627509
Canada,SK,EPRI,Energy efficiency,2040,0
Canada,SK,CER_HighDemand,Hydro,2040,890
Canada,SK,DSF,Hydro,2040,863
Canada,SK,EPRI,Hydro,2040,1009.002065
Canada,SK,IET,Hydro,2040,871
Canada,SK,CER_HighDemand,Natural Gas,2040,1705
Canada,SK,DSF,Natural Gas,2040,0
Canada,SK,EPRI,Natural Gas,2040,1957.135239
Canada,SK,IET,Natural Gas,2040,1860
Canada,SK,CER_HighDemand,Natural gas with CCUS,2040,1565
Canada,SK,DSF,Natural gas with CCUS,2040,0
Canada,SK,EPRI,Natural gas with CCUS,2040,2259.032461
Canada,SK,DSF,Nuclear,2040,0
Canada,SK,EPRI,Nuclear,2040,1134.179373
Canada,SK,IET,Nuclear,2040,0
Canada,SK,DSF,Other fossil fuels,2040,0
Canada,SK,EPRI,Other fossil fuels,2040,0.115
Canada,SK,IET,Other fossil fuels,2040,927.0077582
Canada,SK,EPRI,Other renewables,2040,0
Canada,SK,IET,Other renewables,2040,0
Canada,SK,CER_HighDemand,Solar,2040,3879
Canada,SK,DSF,Solar,2040,2000
Canada,SK,EPRI,Solar,2040,402.741991
Canada,SK,IET,Solar,2040,6500.715653
Canada,SK,CER_HighDemand,Storage,2040,1940
Canada,SK,DSF,Storage,2040,288
Canada,SK,EPRI,Storage,2040,1646.1934
Canada,SK,IET,Storage,2040,4543.163552
Canada,SK,CER_HighDemand,Wind,2040,4795
Canada,SK,DSF,Wind,2040,13571
Canada,SK,EPRI,Wind,2040,4220.799694
Canada,SK,IET,Wind,2040,10333.62435
Canada,YT,IET,Biomass,2040,0.868869686
Canada,YT,IET,Distributed solar,2040,42.66370739
Canada,YT,IET,Hydro,2040,93.12195122
Canada,YT,IET,Natural Gas,2040,4.4
Canada,YT,IET,Other fossil fuels,2040,19.04
Canada,YT,IET,Solar,2040,0
Canada,YT,IET,Storage,2040,7.220405675
Canada,YT,IET,Wind,2040,0.81
Canada,AB,DSF,Biomass,2045,0
Canada,AB,EPRI,Biomass,2045,647.5530510000001
Canada,AB,IET,Biomass,2045,1134.96208094
Canada,AB,EPRI,Biomass CCUS,2045,0
Canada,AB,EPRI,Distributed solar,2045,0
Canada,AB,IET,Distributed solar,2045,4396.12396
Canada,AB,EPRI,Energy efficiency,2045,0
Canada,AB,DSF,Hydro,2045,0
Canada,AB,EPRI,Hydro,2045,1204.002819
Canada,AB,IET,Hydro,2045,894
Canada,AB,DSF,Natural Gas,2045,0
Canada,AB,EPRI,Natural Gas,2045,7778.228720999999
Canada,AB,IET,Natural Gas,2045,7459.267143
Canada,AB,DSF,Natural gas with CCUS,2045,0
Canada,AB,EPRI,Natural gas with CCUS,2045,9536.929567
Canada,AB,DSF,Nuclear,2045,0
Canada,AB,EPRI,Nuclear,2045,10326.449618
Canada,AB,IET,Nuclear,2045,892.5808473
Canada,AB,DSF,Other fossil fuels,2045,0
Canada,AB,EPRI,Other fossil fuels,2045,0.106
Canada,AB,IET,Other fossil fuels,2045,16.1
Canada,AB,EPRI,Other renewables,2045,0
Canada,AB,IET,Other renewables,2045,1500
Canada,AB,DSF,Solar,2045,5286
Canada,AB,EPRI,Solar,2045,3691.330231
Canada,AB,IET,Solar,2045,17721.49003
Canada,AB,DSF,Storage,2045,7834
Canada,AB,EPRI,Storage,2045,14384.64642
Canada,AB,IET,Storage,2045,15595.29619
Canada,AB,DSF,Wind,2045,74820
Canada,AB,EPRI,Wind,2045,8997.863044000002
Canada,AB,IET,Wind,2045,36007.55265
Canada,BC,DSF,Biomass,2045,0
Canada,BC,EPRI,Biomass,2045,44.992764
Canada,BC,IET,Biomass,2045,3220.2083558
Canada,BC,EPRI,Biomass CCUS,2045,0
Canada,BC,EPRI,Distributed solar,2045,0
Canada,BC,IET,Distributed solar,2045,3749.513893
Canada,BC,EPRI,Energy efficiency,2045,0
Canada,BC,DSF,Hydro,2045,17377
Canada,BC,EPRI,Hydro,2045,17659.0049
Canada,BC,IET,Hydro,2045,16468.8
Canada,BC,DSF,Natural Gas,2045,0
Canada,BC,EPRI,Natural Gas,2045,1.838796
Canada,BC,IET,Natural Gas,2045,233.1428571
Canada,BC,DSF,Natural gas with CCUS,2045,0
Canada,BC,EPRI,Natural gas with CCUS,2045,1427.114007
Canada,BC,DSF,Nuclear,2045,0
Canada,BC,EPRI,Nuclear,2045,0.6410440000000001
Canada,BC,IET,Nuclear,2045,0
Canada,BC,DSF,Other fossil fuels,2045,0
Canada,BC,EPRI,Other fossil fuels,2045,0.0858
Canada,BC,IET,Other fossil fuels,2045,20.562
Canada,BC,EPRI,Other renewables,2045,0
Canada,BC,IET,Other renewables,2045,5714.971826
Canada,BC,DSF,Solar,2045,4000
Canada,BC,EPRI,Solar,2045,3447.624844
Canada,BC,IET,Solar,2045,0
Canada,BC,DSF,Storage,2045,1470
Canada,BC,EPRI,Storage,2045,1652.314566
Canada,BC,IET,Storage,2045,669.4301681
Canada,BC,DSF,Wind,2045,21356
Canada,BC,EPRI,Wind,2045,7434.537284
Canada,BC,IET,Wind,2045,712.5
Canada,Maritimes,EPRI,Biomass,2045,748.037859
Canada,Maritimes,EPRI,Biomass CCUS,2045,0
Canada,Maritimes,EPRI,Distributed solar,2045,0
Canada,Maritimes,EPRI,Energy efficiency,2045,0
Canada,Maritimes,EPRI,Hydro,2045,1479.002459
Canada,Maritimes,EPRI,Natural Gas,2045,723.7248410000001
Canada,Maritimes,EPRI,Natural gas with CCUS,2045,1344.867546
Canada,Maritimes,EPRI,Nuclear,2045,1240.869112
Canada,Maritimes,EPRI,Other fossil fuels,2045,390.0845
Canada,Maritimes,EPRI,Other renewables,2045,0
Canada,Maritimes,EPRI,Solar,2045,1.337551
Canada,Maritimes,EPRI,Storage,2045,2187.831262
Canada,Maritimes,EPRI,Wind,2045,6249.930836999999
Canada,MB,DSF,Biomass,2045,0
Canada,MB,EPRI,Biomass,2045,0.0961
Canada,MB,IET,Biomass,2045,130.55219388999998
Canada,MB,EPRI,Biomass CCUS,2045,0
Canada,MB,EPRI,Distributed solar,2045,0
Canada,MB,IET,Distributed solar,2045,1104.423174
Canada,MB,EPRI,Energy efficiency,2045,0
Canada,MB,DSF,Hydro,2045,5883
Canada,MB,EPRI,Hydro,2045,7539.003003000001
Canada,MB,IET,Hydro,2045,7424
Canada,MB,DSF,Natural Gas,2045,0
Canada,MB,EPRI,Natural Gas,2045,1.181451
Canada,MB,IET,Natural Gas,2045,510
Canada,MB,DSF,Natural gas with CCUS,2045,0
Canada,MB,EPRI,Natural gas with CCUS,2045,0.269683
Canada,MB,DSF,Nuclear,2045,0
Canada,MB,EPRI,Nuclear,2045,0.20054
Canada,MB,DSF,Other fossil fuels,2045,0
Canada,MB,EPRI,Other fossil fuels,2045,0
Canada,MB,IET,Other fossil fuels,2045,5.52
Canada,MB,EPRI,Other renewables,2045,0
Canada,MB,DSF,Solar,2045,300
Canada,MB,EPRI,Solar,2045,0.695905
Canada,MB,IET,Solar,2045,523.3480231
Canada,MB,DSF,Storage,2045,0
Canada,MB,EPRI,Storage,2045,0.5771879999999999
Canada,MB,IET,Storage,2045,579.2236093
Canada,MB,DSF,Wind,2045,4653
Canada,MB,EPRI,Wind,2045,1402.669913
Canada,MB,IET,Wind,2045,1072.546925
Canada,NB,DSF,Biomass,2045,0
Canada,NB,IET,Biomass,2045,592.5245174300001
Canada,NB,IET,Distributed solar,2045,458.7017399
Canada,NB,DSF,Hydro,2045,944
Canada,NB,IET,Hydro,2045,956
Canada,NB,DSF,Natural Gas,2045,0
Canada,NB,IET,Natural Gas,2045,348
Canada,NB,DSF,Natural gas with CCUS,2045,0
Canada,NB,DSF,Nuclear,2045,0
Canada,NB,IET,Nuclear,2045,705
Canada,NB,DSF,Other fossil fuels,2045,0
Canada,NB,IET,Other fossil fuels,2045,525
Canada,NB,DSF,Solar,2045,3440
Canada,NB,IET,Solar,2045,1572.254762
Canada,NB,DSF,Storage,2045,1082
Canada,NB,IET,Storage,2045,1275.546531
Canada,NB,DSF,Wind,2045,266
Canada,NB,IET,Wind,2045,3083.113093
Canada,NL,DSF,Biomass,2045,0
Canada,NL,IET,Biomass,2045,1.544273127
Canada,NL,IET,Distributed solar,2045,0.003
Canada,NL,DSF,Hydro,2045,7382
Canada,NL,IET,Hydro,2045,106.72
Canada,NL,DSF,Natural Gas,2045,0
Canada,NL,IET,Natural Gas,2045,15.3
Canada,NL,DSF,Natural gas with CCUS,2045,0
Canada,NL,DSF,Nuclear,2045,0
Canada,NL,DSF,Other fossil fuels,2045,0
Canada,NL,IET,Other fossil fuels,2045,0
Canada,NL,IET,Other renewables,2045,9868
Canada,NL,DSF,Solar,2045,0
Canada,NL,DSF,Storage,2045,160
Canada,NL,IET,Storage,2045,54.3
Canada,NL,DSF,Wind,2045,183
Canada,NL,IET,Wind,2045,9.646252978
Canada,NS,DSF,Biomass,2045,0
Canada,NS,IET,Biomass,2045,1507.814931
Canada,NS,IET,Distributed solar,2045,0
Canada,NS,DSF,Hydro,2045,554
Canada,NS,IET,Hydro,2045,1669.243118
Canada,NS,DSF,Natural Gas,2045,0
Canada,NS,IET,Natural Gas,2045,0
Canada,NS,DSF,Natural gas with CCUS,2045,0
Canada,NS,DSF,Nuclear,2045,0
Canada,NS,IET,Nuclear,2045,458.6786966
Canada,NS,DSF,Other fossil fuels,2045,0
Canada,NS,IET,Other fossil fuels,2045,867.2699238
Canada,NS,IET,Other renewables,2045,360
Canada,NS,DSF,Solar,2045,0
Canada,NS,IET,Solar,2045,575.3296479
Canada,NS,DSF,Storage,2045,275
Canada,NS,IET,Storage,2045,20
Canada,NS,DSF,Wind,2045,6202
Canada,NS,IET,Wind,2045,0.267107595
Canada,NT,IET,Biomass,2045,246.86111445
Canada,NT,IET,Distributed solar,2045,144.1580283
Canada,NT,IET,Hydro,2045,51.06
Canada,NT,IET,Natural Gas,2045,11.5793916
Canada,NT,IET,Other fossil fuels,2045,26.98527273
Canada,NT,IET,Storage,2045,37.57834282
Canada,NT,IET,Wind,2045,0.206730857
Canada,NU,IET,Biomass,2045,16.04406597
Canada,NU,IET,Distributed solar,2045,0
Canada,NU,IET,Hydro,2045,24.84
Canada,NU,IET,Other fossil fuels,2045,0
Canada,NU,IET,Solar,2045,51.41267512
Canada,NU,IET,Storage,2045,115.3159578
Canada,NU,IET,Wind,2045,207.4923253
Canada,ON,DSF,Biomass,2045,0
Canada,ON,EPRI,Biomass,2045,92.697958
Canada,ON,IET,Biomass,2045,1601.6633904
Canada,ON,EPRI,Biomass CCUS,2045,0
Canada,ON,EPRI,Distributed solar,2045,0
Canada,ON,IET,Distributed solar,2045,0
Canada,ON,EPRI,Energy efficiency,2045,0
Canada,ON,DSF,Hydro,2045,8123
Canada,ON,EPRI,Hydro,2045,9240.002495
Canada,ON,IET,Hydro,2045,9250.9
Canada,ON,DSF,Natural Gas,2045,0
Canada,ON,EPRI,Natural Gas,2045,11080.638629
Canada,ON,IET,Natural Gas,2045,8608.9
Canada,ON,DSF,Natural gas with CCUS,2045,0
Canada,ON,EPRI,Natural gas with CCUS,2045,13969.08676
Canada,ON,DSF,Nuclear,2045,0
Canada,ON,EPRI,Nuclear,2045,16295.57217
Canada,ON,IET,Nuclear,2045,15837.85725
Canada,ON,DSF,Other fossil fuels,2045,0
Canada,ON,EPRI,Other fossil fuels,2045,69.5
Canada,ON,IET,Other fossil fuels,2045,10783.18342
Canada,ON,EPRI,Other renewables,2045,0
Canada,ON,IET,Other renewables,2045,0
Canada,ON,DSF,Solar,2045,12435
